117467817	Data Deficient
117467827	Least Concern
117467835	Endangered
117468052	Near Threatened
117468093	Least Concern
117468163	Least Concern
117468246	Endangered
117468374	Critically Endangered
117468429	Data Deficient
117468438	Vulnerable
117468553	Least Concern
117468605	Vulnerable
117468660	Vulnerable
117468699	Endangered
117468775	Vulnerable
117468832	Near Threatened
117468914	Endangered
117469019	Data Deficient
117469052	Data Deficient
117469126	Endangered
117469426	Data Deficient
117469445	Critically Endangered
117469454	Endangered
117469661	Least Concern
117469683	Endangered
117177570	Least Concern
117177589	Least Concern
117177707	Vulnerable
117205858	Least Concern
117205960	Endangered
117205974	Data Deficient
117206159	Least Concern
117206335	Least Concern
117206556	Least Concern
117206565	Least Concern
117206791	Least Concern
117206799	Vulnerable
117207035	Data Deficient
117207071	Least Concern
117208032	Least Concern
117208046	Endangered
117208141	Endangered
117208146	Least Concern
117208185	Least Concern
117208250	Least Concern
117208269	Least Concern
117208279	Least Concern
117208284	Least Concern
117208295	Least Concern
117208304	Vulnerable
117208308	Vulnerable
117208319	Endangered
117208334	Data Deficient
117208339	Endangered
117208343	Least Concern
117208351	Least Concern
117208376	Least Concern
117208387	Least Concern
117208423	Least Concern
117208427	Least Concern
117208431	Least Concern
117208435	Least Concern
117208473	Least Concern
117208490	Endangered
117208501	Least Concern
117208516	Least Concern
117213011	Vulnerable
124572317	Endangered
124572344	Data Deficient
124572902	Least Concern
123984930	Endangered
115688785	Vulnerable
125136787	Endangered
125190110	Least Concern
44393414	Least Concern
123984742	Data Deficient
125297717	Data Deficient
125297742	Data Deficient
125297777	Endangered
125297808	Least Concern
125297835	Least Concern
125297847	Endangered
125297873	Endangered
125297885	Data Deficient
125297897	Endangered
125297909	Critically Endangered
125433300	Endangered
125433318	Vulnerable
125433334	Near Threatened
125433484	Vulnerable
125433519	Vulnerable
125433553	Vulnerable
125433585	Least Concern
125433663	Least Concern
125433985	Vulnerable
125434218	Vulnerable
125434301	Vulnerable
125434353	Endangered
125434446	Near Threatened
125434480	Vulnerable
125434726	Vulnerable
125434757	Vulnerable
125434891	Vulnerable
125434908	Endangered
125435401	Vulnerable
57471077	Vulnerable
57356844	Vulnerable
124635486	Near Threatened
124635477	Near Threatened
16757161	Endangered
115646227	Vulnerable
125854530	Least Concern
125855413	Vulnerable
125855751	Least Concern
125855823	Least Concern
125855894	Vulnerable
201901	Least Concern
125856136	Least Concern
125856185	Least Concern
125856203	Least Concern
125856227	Least Concern
125856285	Endangered
125856306	Least Concern
125856334	Endangered
125856348	Least Concern
125856388	Least Concern
125856413	Critically Endangered
126002848	Least Concern
126002894	Vulnerable
126003055	Vulnerable
126039268	Endangered
126039454	Data Deficient
126039579	Least Concern
126039803	Vulnerable
126039924	Least Concern
126040120	Least Concern
126040154	Least Concern
126040229	Least Concern
126040293	Vulnerable
126040360	Endangered
126040448	Vulnerable
126040486	Data Deficient
126041400	Least Concern
126041456	Endangered
97242050	Least Concern
33216	Critically Endangered
44392729	Least Concern
126333682	Endangered
126334088	Vulnerable
126334977	Endangered
126339392	Vulnerable
126487511	Least Concern
158847043	Least Concern
126487537	Least Concern
126487540	Least Concern
126487549	Least Concern
126487552	Least Concern
126487556	Least Concern
126487586	Least Concern
126487666	Least Concern
126487671	Least Concern
126487781	Least Concern
126487815	Least Concern
126487836	Least Concern
126487846	Least Concern
126488226	Least Concern
126488243	Least Concern
126488260	Least Concern
126488273	Least Concern
126488282	Near Threatened
126488297	Least Concern
126490044	Least Concern
126492491	Data Deficient
126492598	Near Threatened
126492666	Least Concern
126492774	Least Concern
126493105	Least Concern
126493116	Endangered
126493357	Least Concern
126493413	Least Concern
126493741	Least Concern
126493790	Least Concern
126493966	Least Concern
126493990	Least Concern
126494034	Least Concern
126494172	Least Concern
126494175	Least Concern
126494182	Least Concern
126494199	Least Concern
126494210	Least Concern
126494219	Least Concern
126494228	Least Concern
126494237	Least Concern
126494267	Least Concern
126498593	Least Concern
126499518	Least Concern
126494298	Least Concern
126494334	Data Deficient
126494350	Data Deficient
126494359	Vulnerable
126494374	Data Deficient
126494897	Data Deficient
126494927	Near Threatened
126494954	Least Concern
126494969	Endangered
126494978	Endangered
126495021	Critically Endangered
126495031	Data Deficient
126495057	Least Concern
126495066	Data Deficient
126495111	Data Deficient
126495133	Critically Endangered
126495367	Data Deficient
126495370	Data Deficient
126495447	Least Concern
126495522	Data Deficient
126495560	Data Deficient
126495586	Vulnerable
126495600	Vulnerable
126495630	Data Deficient
126495633	Least Concern
126495665	Endangered
126495761	Least Concern
126495775	Near Threatened
126495804	Vulnerable
126495892	Data Deficient
126495948	Least Concern
126495980	Near Threatened
126495985	Endangered
126496010	Vulnerable
126496142	Least Concern
126496206	Near Threatened
126496247	Near Threatened
126496262	Data Deficient
126496299	Data Deficient
126496329	Data Deficient
126496344	Near Threatened
126496348	Near Threatened
126974326	Near Threatened
126975712	Near Threatened
126975761	Least Concern
126975826	Endangered
126981022	Near Threatened
126981039	Endangered
126981070	Endangered
126981105	Near Threatened
126981217	Least Concern
126981222	Least Concern
126981265	Near Threatened
126981299	Critically Endangered
126981317	Critically Endangered
126981351	Near Threatened
126981497	Endangered
126981509	Critically Endangered
126981623	Endangered
126981640	Endangered
126981695	Least Concern
126981704	Least Concern
126981709	Critically Endangered
126981724	Least Concern
126981736	Near Threatened
126981807	Endangered
126982037	Endangered
126982290	Data Deficient
126984007	Critically Endangered
126984012	Endangered
126984023	Least Concern
126984030	Endangered
126984049	Least Concern
126984115	Endangered
126984161	Vulnerable
126984262	Least Concern
126984277	Least Concern
126984318	Critically Endangered
126984385	Endangered
126984393	Data Deficient
126984410	Near Threatened
126984427	Endangered
126984458	Near Threatened
126984481	Vulnerable
126984511	Critically Endangered
126984516	Critically Endangered
127190092	Vulnerable
126334693	Critically Endangered
13160684	Least Concern
128085023	Least Concern
44392141	Critically Endangered
128201116	Least Concern
128202940	Near Threatened
128203045	Data Deficient
128203104	Vulnerable
128203220	Least Concern
128203276	Endangered
128203328	Endangered
128203367	Endangered
128203415	Endangered
128203445	Vulnerable
128224398	Data Deficient
128224441	Data Deficient
128224485	Data Deficient
128224615	Vulnerable
128224995	Data Deficient
128238544	Endangered
128238549	Data Deficient
128238573	Data Deficient
128239791	Data Deficient
128243666	Data Deficient
128243843	Critically Endangered
128243848	Critically Endangered
128243859	Vulnerable
128350038	Vulnerable
34460	Endangered
128380349	Endangered
126334549	Near Threatened
39187	Critically Endangered
174869	Least Concern
39232	Least Concern
128732879	Vulnerable
128764544	Endangered
32770	Vulnerable
87574106	Near Threatened
42391	Least Concern
129288403	Data Deficient
129288557	Data Deficient
129289288	Data Deficient
129289904	Data Deficient
129290157	Data Deficient
172193	Least Concern
129544023	Vulnerable
129544096	Endangered
129739372	Least Concern
129739402	Least Concern
129739450	Least Concern
129739480	Least Concern
129739492	Least Concern
129739504	Vulnerable
129739546	Vulnerable
129739558	Vulnerable
129739645	Near Threatened
129768110	Critically Endangered
137660982	Endangered
121935257	Data Deficient
121936195	Data Deficient
121936850	Data Deficient
121936899	Data Deficient
121937848	Least Concern
121937953	Data Deficient
130532125	Endangered
130617143	Critically Endangered
130617159	Endangered
130617191	Endangered
130617238	Critically Endangered
130617262	Endangered
130617330	Least Concern
130617411	Data Deficient
130617532	Least Concern
130617547	Vulnerable
130617618	Least Concern
130617721	Endangered
131218781	Endangered
43303	Vulnerable
43304	Endangered
43305	Endangered
43307	Endangered
43308	Least Concern
43310	Endangered
43312	Endangered
43315	Near Threatened
43316	Critically Endangered
43317	Endangered
131342478	Least Concern
131342487	Least Concern
131342489	Vulnerable
131342493	Least Concern
131342496	Vulnerable
131342499	Near Threatened
131342502	Least Concern
131342505	Critically Endangered
131342508	Critically Endangered
131342511	Least Concern
131342514	Data Deficient
131342517	Least Concern
131342520	Least Concern
131342590	Vulnerable
131342593	Endangered
131342612	Least Concern
131342619	Least Concern
131342635	Least Concern
131342638	Critically Endangered
131342662	Least Concern
131342665	Least Concern
131342668	Vulnerable
131342671	Endangered
131342674	Least Concern
131342677	Critically Endangered
131342680	Least Concern
131342685	Least Concern
131342703	Critically Endangered
131342706	Least Concern
131342726	Critically Endangered
131342731	Endangered
131342735	Critically Endangered
131342777	Endangered
131342780	Data Deficient
131342783	Least Concern
131342789	Endangered
131342792	Least Concern
131342795	Data Deficient
131342801	Least Concern
131342804	Least Concern
131342807	Least Concern
131342810	Least Concern
131342813	Least Concern
131342816	Endangered
131342819	Endangered
131342822	Endangered
131342825	Critically Endangered
131342828	Least Concern
131342831	Least Concern
131342834	Least Concern
131342837	Least Concern
131342840	Vulnerable
131343026	Endangered
131343029	Least Concern
131343032	Critically Endangered
131343052	Critically Endangered
131343055	Least Concern
131343061	Endangered
131343064	Endangered
131343067	Endangered
131343073	Least Concern
131347453	Data Deficient
131347458	Data Deficient
131347463	Data Deficient
131347482	Least Concern
131347484	Least Concern
131347489	Data Deficient
131347496	Vulnerable
131347499	Data Deficient
131347548	Least Concern
131347552	Least Concern
131347561	Data Deficient
131347569	Least Concern
131347576	Least Concern
131347585	Vulnerable
131347588	Near Threatened
131347591	Least Concern
131347596	Endangered
131347599	Least Concern
131347602	Endangered
131358255	Endangered
131358872	Data Deficient
131365024	Near Threatened
131365088	Critically Endangered
131365623	Data Deficient
131365671	Critically Endangered
131365809	Endangered
131366156	Endangered
131367877	Data Deficient
131367908	Least Concern
131368004	Least Concern
131368033	Least Concern
131368079	Least Concern
131368098	Least Concern
131368244	Least Concern
131368300	Vulnerable
131368331	Endangered
131368336	Endangered
131368339	Endangered
131368371	Least Concern
131368382	Near Threatened
131368385	Vulnerable
131368388	Critically Endangered
131368391	Endangered
131368394	Critically Endangered
131368399	Endangered
131368421	Critically Endangered
131368708	Least Concern
131368792	Least Concern
131368879	Least Concern
131368896	Critically Endangered
131368905	Least Concern
131722732	Least Concern
131722790	Least Concern
131722834	Vulnerable
131723360	Least Concern
131723441	Critically Endangered
131723625	Critically Endangered
131723667	Critically Endangered
131724352	Endangered
131724530	Endangered
131724658	Least Concern
131724722	Least Concern
131724764	Endangered
131724810	Endangered
131724850	Critically Endangered
131724882	Vulnerable
131772066	Least Concern
131774684	Endangered
131774746	Vulnerable
131774759	Data Deficient
131774778	Endangered
131774797	Least Concern
131774810	Endangered
131774823	Critically Endangered
131774842	Endangered
131774861	Critically Endangered
131774874	Least Concern
131774887	Critically Endangered
131795310	Critically Endangered
131796526	Near Threatened
132206362	Endangered
132206395	Endangered
132255613	Critically Endangered
132383303	Least Concern
201882	Least Concern
201883	Near Threatened
201884	Least Concern
201885	Least Concern
201886	Vulnerable
201887	Least Concern
201888	Near Threatened
201889	Endangered
201890	Least Concern
132769373	Near Threatened
201894	Endangered
201895	Vulnerable
201896	Least Concern
201897	Least Concern
201902	Vulnerable
201903	Least Concern
201904	Least Concern
201905	Least Concern
201906	Least Concern
201907	Least Concern
201908	Least Concern
201909	Vulnerable
201910	Least Concern
201911	Least Concern
201912	Least Concern
201913	Endangered
201914	Least Concern
201915	Vulnerable
201917	Critically Endangered
201918	Vulnerable
201919	Endangered
201921	Vulnerable
201924	Endangered
201925	Critically Endangered
201926	Vulnerable
202198	Vulnerable
202199	Near Threatened
202200	Endangered
202201	Data Deficient
202202	Least Concern
202203	Least Concern
202204	Data Deficient
202205	Data Deficient
202206	Least Concern
202207	Data Deficient
202208	Least Concern
202209	Data Deficient
202210	Least Concern
202212	Least Concern
202213	Data Deficient
202214	Least Concern
202216	Vulnerable
202217	Vulnerable
202218	Least Concern
202219	Least Concern
202220	Least Concern
202221	Least Concern
202222	Data Deficient
202223	Least Concern
202224	Least Concern
202225	Endangered
132983954	Least Concern
202227	Least Concern
202228	Near Threatened
202229	Least Concern
202230	Data Deficient
202215	Least Concern
202232	Least Concern
202233	Least Concern
202234	Data Deficient
202235	Least Concern
202236	Least Concern
202237	Data Deficient
44392217	Data Deficient
44393286	Vulnerable
44393598	Endangered
132717094	Critically Endangered
132721576	Endangered
132205805	Near Threatened
132907993	Least Concern
132925112	Endangered
132925190	Endangered
132925339	Critically Endangered
132925582	Least Concern
132967025	Critically Endangered
132967072	Least Concern
132925456	Endangered
134039859	Least Concern
134234434	Endangered
179982	Data Deficient
153534	Least Concern
135303925	Endangered
172161	Least Concern
135463520	Data Deficient
135463569	Data Deficient
135463579	Vulnerable
135463606	Data Deficient
135463649	Least Concern
135463661	Least Concern
135463673	Vulnerable
135463685	Least Concern
135463695	Least Concern
135463791	Data Deficient
135463827	Least Concern
135463841	Data Deficient
135463855	Least Concern
135463875	Data Deficient
135463894	Data Deficient
135463906	Data Deficient
135463920	Endangered
135463944	Data Deficient
135463956	Least Concern
135464004	Least Concern
135464025	Least Concern
135464039	Least Concern
67531629	Least Concern
116996384	Least Concern
116996321	Data Deficient
116996325	Least Concern
116996347	Least Concern
116996352	Least Concern
116996360	Least Concern
116996379	Least Concern
116996387	Least Concern
135833707	Least Concern
67533670	Least Concern
111456162	Least Concern
62335	Least Concern
136006215	Data Deficient
136089351	Least Concern
136106093	Data Deficient
136106211	Data Deficient
111452558	Least Concern
44393300	Least Concern
136249847	Critically Endangered
172157	Least Concern
136267812	Least Concern
136528206	Near Threatened
136528219	Least Concern
136531742	Data Deficient
136533711	Endangered
136533834	Vulnerable
136534350	Least Concern
136534358	Vulnerable
136534406	Data Deficient
136536649	Least Concern
136536700	Least Concern
30326	Vulnerable
136637324	Least Concern
136637359	Least Concern
136637371	Least Concern
136637389	Least Concern
136637401	Data Deficient
136637697	Endangered
136637753	Least Concern
136637794	Least Concern
136637828	Least Concern
136637862	Least Concern
136637886	Least Concern
136637919	Least Concern
136640509	Least Concern
136640656	Least Concern
136640682	Least Concern
136640722	Least Concern
136640741	Least Concern
136640762	Least Concern
136640847	Least Concern
136640940	Data Deficient
136641628	Least Concern
136641645	Least Concern
136641701	Least Concern
136641854	Least Concern
136641878	Least Concern
136641940	Least Concern
136641954	Least Concern
136642016	Least Concern
136642067	Least Concern
136642148	Least Concern
136642236	Least Concern
136642254	Least Concern
136642308	Least Concern
136642469	Least Concern
136642561	Least Concern
136642645	Least Concern
136642957	Least Concern
136642975	Least Concern
136643017	Least Concern
136643061	Least Concern
136643118	Least Concern
136643213	Least Concern
136643309	Least Concern
136643396	Least Concern
136643525	Least Concern
136643642	Least Concern
136643719	Least Concern
136643797	Least Concern
136643856	Least Concern
136643953	Least Concern
136644031	Least Concern
136644332	Least Concern
136644415	Least Concern
136644472	Least Concern
136644506	Least Concern
136644541	Least Concern
136644595	Least Concern
136644650	Least Concern
136645113	Least Concern
136645158	Least Concern
136645186	Least Concern
136645207	Least Concern
136645243	Least Concern
136660689	Least Concern
136660723	Least Concern
136660732	Least Concern
136660735	Least Concern
136660738	Least Concern
136660759	Data Deficient
136660792	Least Concern
136660845	Least Concern
136660871	Least Concern
136660897	Least Concern
136661238	Least Concern
136661279	Least Concern
136661306	Least Concern
136662206	Least Concern
136664537	Least Concern
136664549	Least Concern
136664574	Least Concern
185250	Least Concern
164510	Least Concern
136669455	Least Concern
169055	Least Concern
177017	Least Concern
168925	Least Concern
185559	Least Concern
185602	Least Concern
136828474	Least Concern
136828599	Near Threatened
136828729	Near Threatened
132415703	Endangered
132415756	Critically Endangered
136808246	Endangered
136808279	Critically Endangered
136808293	Critically Endangered
136808308	Endangered
136808327	Vulnerable
136808353	Least Concern
136808366	Least Concern
136808736	Extinct in the Wild
136808757	Endangered
136808793	Least Concern
136808887	Endangered
136808948	Vulnerable
136808986	Least Concern
136809098	Least Concern
136809130	Vulnerable
132416653	Vulnerable
132416713	Endangered
38483	Near Threatened
137679547	Critically Endangered
137426033	Critically Endangered
137426233	Critically Endangered
137426403	Data Deficient
137426423	Least Concern
43230	Least Concern
62591597	Least Concern
62590299	Endangered
137728783	Critically Endangered
137831330	Least Concern
138329440	Least Concern
138329487	Least Concern
138329491	Vulnerable
138329630	Least Concern
138329633	Near Threatened
138330030	Least Concern
132416447	Least Concern
138727808	Data Deficient
138741380	Critically Endangered
185471	Least Concern
185708	Least Concern
138777592	Data Deficient
185290	Least Concern
185673	Least Concern
185705	Least Concern
138795616	Least Concern
138878787	Least Concern
138795065	Vulnerable
132416542	Least Concern
138094918	Near Threatened
139226490	Vulnerable
139226499	Vulnerable
139227362	Vulnerable
139227385	Near Threatened
139227412	Endangered
139227522	Critically Endangered
139227550	Near Threatened
139227567	Vulnerable
139227571	Near Threatened
139227580	Least Concern
139227849	Near Threatened
138192464	Critically Endangered
138192468	Endangered
138192473	Vulnerable
138192481	Endangered
138192492	Least Concern
138192502	Critically Endangered
138192506	Endangered
138192609	Endangered
138192613	Endangered
138192617	Least Concern
138192627	Least Concern
138192661	Endangered
138192665	Vulnerable
138192697	Least Concern
138192721	Vulnerable
138192725	Endangered
138192729	Critically Endangered
139681945	Vulnerable
139684898	Endangered
139733420	Data Deficient
139733741	Data Deficient
139734136	Data Deficient
139733948	Data Deficient
136806394	Least Concern
168936	Least Concern
185734	Least Concern
168736	Least Concern
185678	Least Concern
140381652	Least Concern
140381687	Least Concern
140381761	Least Concern
185361	Least Concern
185219	Least Concern
140387015	Least Concern
191664	Least Concern
185415	Vulnerable
185450	Least Concern
176972	Least Concern
177042	Least Concern
185545	Least Concern
185385	Critically Endangered
140392527	Least Concern
185522	Least Concern
164164	Least Concern
169017	Least Concern
185441	Data Deficient
164287	Least Concern
164414	Least Concern
177312	Least Concern
164441	Least Concern
185284	Least Concern
177173	Least Concern
140397464	Least Concern
140397727	Least Concern
185568	Least Concern
140398027	Least Concern
140398183	Least Concern
140398229	Data Deficient
140398308	Least Concern
177168	Least Concern
185468	Least Concern
185380	Least Concern
185298	Least Concern
185294	Least Concern
164219	Least Concern
176968	Least Concern
177069	Least Concern
176921	Least Concern
164037	Least Concern
176964	Least Concern
140403470	Least Concern
140403558	Least Concern
168507056	Least Concern
168519815	Least Concern
140403864	Least Concern
177212	Least Concern
185613	Least Concern
140404959	Least Concern
140405072	Least Concern
164356	Least Concern
164422	Least Concern
177151	Least Concern
185304	Least Concern
140414966	Extinct
185275	Least Concern
140416114	Least Concern
140416154	Critically Endangered
140416272	Least Concern
140416487	Least Concern
140416516	Least Concern
140416547	Least Concern
140416570	Least Concern
140416589	Extinct
140416686	Extinct
140416710	Least Concern
140416743	Least Concern
140416799	Least Concern
140416821	Critically Endangered
140416848	Least Concern
140416897	Least Concern
140416927	Least Concern
140417016	Data Deficient
140417058	Least Concern
185297	Vulnerable
185542	Endangered
185549	Least Concern
185406	Data Deficient
140420345	Least Concern
140420416	Data Deficient
140420478	Least Concern
140420509	Data Deficient
185565	Least Concern
140424353	Least Concern
185713	Least Concern
185733	Data Deficient
140428997	Least Concern
140429077	Endangered
44392329	Least Concern
140430225	Least Concern
164380	Least Concern
164478	Least Concern
177215	Least Concern
177051	Least Concern
164067	Least Concern
177073	Least Concern
177265	Least Concern
164447	Least Concern
168983	Least Concern
164494	Least Concern
168955	Least Concern
185283	Vulnerable
185326	Data Deficient
140442794	Least Concern
185558	Least Concern
185221	Least Concern
185556	Least Concern
185728	Least Concern
185676	Least Concern
164162	Least Concern
194168	Least Concern
140520801	Least Concern
140520852	Least Concern
140520936	Least Concern
140520954	Least Concern
140521049	Least Concern
140521124	Least Concern
140661836	Vulnerable
132415797	Least Concern
132416318	Least Concern
13142350	Vulnerable
13145504	Endangered
141800425	Endangered
30366	Critically Endangered
131723835	Vulnerable
142844664	Vulnerable
132416739	Endangered
142912065	Data Deficient
142912173	Endangered
142912177	Least Concern
142912220	Least Concern
142912244	Vulnerable
142912305	Critically Endangered
142912343	Data Deficient
142912348	Data Deficient
142912486	Critically Endangered
142912546	Data Deficient
142912599	Least Concern
142912739	Endangered
142912783	Data Deficient
142912814	Data Deficient
142912818	Data Deficient
142912920	Data Deficient
142913177	Data Deficient
143755534	Data Deficient
87827350	Least Concern
162302	Endangered
169069	Least Concern
177401	Least Concern
128269459	Vulnerable
146083446	Least Concern
146084305	Data Deficient
146084700	Least Concern
146084767	Least Concern
146085044	Least Concern
146085071	Least Concern
146085191	Near Threatened
146085248	Least Concern
146085259	Least Concern
146085278	Critically Endangered
146085915	Near Threatened
146086034	Vulnerable
146086425	Endangered
146086477	Least Concern
146086501	Least Concern
146086627	Data Deficient
146086666	Least Concern
146086849	Endangered
146086886	Vulnerable
146086967	Vulnerable
146086995	Least Concern
146087037	Near Threatened
146088388	Least Concern
146088415	Vulnerable
146088551	Least Concern
146088567	Least Concern
146088572	Vulnerable
146088830	Least Concern
146088895	Near Threatened
146088963	Least Concern
146089006	Least Concern
146187813	Least Concern
146239617	Least Concern
146456038	Least Concern
79520125	Least Concern
146420053	Data Deficient
146512824	Data Deficient
146512870	Data Deficient
146512875	Data Deficient
38915	Least Concern
96813340	Least Concern
147136700	Least Concern
38476	Endangered
147475348	Data Deficient
147475532	Data Deficient
147475585	Data Deficient
147475609	Data Deficient
147476949	Data Deficient
147476986	Data Deficient
147477014	Data Deficient
147477027	Data Deficient
147477066	Data Deficient
147477462	Least Concern
147477703	Data Deficient
111460437	Least Concern
147129245	Vulnerable
147691134	Near Threatened
147135428	Vulnerable
147144928	Near Threatened
147158431	Near Threatened
147518051	Least Concern
147518073	Critically Endangered
147518265	Vulnerable
147518308	Vulnerable
147518601	Endangered
147163231	Near Threatened
147778354	Vulnerable
147163295	Near Threatened
147837035	Vulnerable
147851191	Near Threatened
147852287	Vulnerable
147854054	Vulnerable
147163725	Endangered
147245319	Vulnerable
147278769	Vulnerable
147285942	Vulnerable
147286059	Vulnerable
147295141	Vulnerable
147295216	Endangered
147296771	Vulnerable
147908875	Endangered
147321031	Vulnerable
147965892	Near Threatened
147321083	Vulnerable
147321394	Vulnerable
147321554	Vulnerable
147321622	Vulnerable
147321720	Vulnerable
147321990	Vulnerable
147322131	Endangered
147323466	Vulnerable
147430392	Endangered
147430901	Near Threatened
147437401	Near Threatened
147440380	Vulnerable
147440473	Vulnerable
147440561	Near Threatened
148050068	Data Deficient
147533826	Vulnerable
148080667	Endangered
147535240	Vulnerable
147537697	Vulnerable
148187454	Near Threatened
148203182	Near Threatened
147534726	Least Concern
147537682	Vulnerable
148209013	Endangered
148285428	Critically Endangered
38192	Endangered
38194	Vulnerable
38195	Critically Endangered
70414223	Endangered
148725888	Least Concern
148757800	Least Concern
175232	Least Concern
125994889	Least Concern
68150169	Least Concern
144296082	Least Concern
149255832	Near Threatened
149309030	Data Deficient
149352222	Least Concern
146908376	Least Concern
149652972	Data Deficient
150109370	Least Concern
149444511	Vulnerable
32318	Critically Endangered
177351	Least Concern
66835478	Least Concern
151100020	Least Concern
151100092	Least Concern
151100164	Least Concern
151100221	Least Concern
151100294	Least Concern
151100361	Least Concern
151100595	Least Concern
151100687	Least Concern
136641657	Least Concern
151101010	Least Concern
151101243	Least Concern
151101345	Least Concern
151101392	Least Concern
151101464	Least Concern
177161	Least Concern
179695	Least Concern
151101853	Least Concern
140415176	Least Concern
151102066	Least Concern
151102343	Least Concern
151102475	Least Concern
151102597	Least Concern
151102859	Least Concern
151102986	Least Concern
151103088	Least Concern
151103150	Least Concern
151103217	Least Concern
151103309	Least Concern
151103401	Least Concern
151103453	Least Concern
140415128	Least Concern
151103859	Least Concern
151103926	Least Concern
151103978	Least Concern
151104255	Least Concern
151104362	Least Concern
151104449	Least Concern
151104616	Least Concern
151104778	Least Concern
151105070	Least Concern
151105172	Least Concern
151105331	Least Concern
151105493	Least Concern
151105559	Least Concern
151105681	Least Concern
151105738	Least Concern
151105790	Least Concern
151105882	Least Concern
151105974	Least Concern
151106283	Least Concern
151106370	Least Concern
151106430	Least Concern
151106752	Least Concern
151106904	Least Concern
151106981	Least Concern
140415188	Least Concern
151107175	Near Threatened
151107232	Least Concern
151107299	Least Concern
151107396	Least Concern
125434807	Vulnerable
151356781	Data Deficient
151356801	Data Deficient
151356817	Endangered
151356826	Data Deficient
151356855	Least Concern
151356868	Data Deficient
151356883	Least Concern
151356951	Least Concern
151356975	Data Deficient
151357028	Least Concern
151357051	Data Deficient
151357070	Least Concern
151357119	Least Concern
151357216	Data Deficient
151357263	Least Concern
151357274	Data Deficient
151357285	Least Concern
151357634	Data Deficient
151357659	Least Concern
151357802	Data Deficient
151357847	Data Deficient
151357855	Least Concern
151358005	Least Concern
151358447	Data Deficient
151358543	Data Deficient
67533373	Least Concern
55958224	Least Concern
58405437	Least Concern
111460319	Least Concern
151967177	Least Concern
67536317	Least Concern
151975673	Least Concern
38492	Critically Endangered
38620	Critically Endangered
38621	Least Concern
39025	Endangered
39026	Endangered
39028	Endangered
39029	Vulnerable
153508392	Vulnerable
153508514	Near Threatened
153519465	Data Deficient
149256396	Vulnerable
149258640	Least Concern
153835439	Least Concern
153873804	Critically Endangered
153873817	Endangered
153873847	Critically Endangered
153873874	Critically Endangered
153873895	Endangered
153873920	Vulnerable
153873936	Endangered
153873963	Near Threatened
153873991	Endangered
153874028	Data Deficient
153874080	Endangered
153761690	Endangered
154068879	Endangered
154219903	Endangered
154224278	Data Deficient
154229910	Least Concern
154237654	Data Deficient
154238045	Data Deficient
154239294	Critically Endangered
154239816	Data Deficient
154262736	Data Deficient
154263558	Endangered
154276917	Near Threatened
154285682	Endangered
154290138	Near Threatened
154291888	Least Concern
154292955	Endangered
154321520	Vulnerable
55949351	Critically Endangered
154234969	Vulnerable
154236685	Data Deficient
154236969	Critically Endangered
154328778	Endangered
154328812	Endangered
154329873	Vulnerable
154341023	Endangered
154343050	Least Concern
154344087	Near Threatened
154344411	Vulnerable
154344596	Least Concern
154347158	Vulnerable
154427870	Vulnerable
154430456	Vulnerable
154439566	Data Deficient
154464996	Endangered
154472574	Near Threatened
154488629	Endangered
154528917	Vulnerable
154529250	Data Deficient
154530249	Data Deficient
154599167	Endangered
154600854	Endangered
154603516	Endangered
154605211	Critically Endangered
154616396	Least Concern
154619291	Near Threatened
154634653	Data Deficient
154635584	Vulnerable
154636537	Data Deficient
152357598	Extinct in the Wild
154700089	Vulnerable
154776538	Critically Endangered
154778102	Least Concern
154776615	Vulnerable
154777956	Least Concern
154778309	Vulnerable
154776849	Least Concern
154776463	Near Threatened
154778327	Least Concern
154778298	Vulnerable
154778161	Least Concern
154777288	Data Deficient
154777399	Least Concern
154811245	Data Deficient
154811723	Least Concern
154816078	Least Concern
154842883	Least Concern
154843178	Near Threatened
154843479	Endangered
154923184	Data Deficient
154926191	Endangered
154926290	Vulnerable
154932417	Endangered
154932503	Vulnerable
154907289	Data Deficient
155202927	Endangered
155269816	Endangered
155277864	Endangered
155279161	Near Threatened
155280324	Near Threatened
155281486	Vulnerable
155288970	Least Concern
155290240	Least Concern
155290305	Least Concern
155290689	Least Concern
147861752	Vulnerable
147861887	Critically Endangered
147861917	Critically Endangered
147862317	Endangered
147862441	Endangered
147862495	Vulnerable
147862991	Endangered
147863444	Vulnerable
147863590	Endangered
147863737	Critically Endangered
147863765	Least Concern
147864256	Data Deficient
147864310	Endangered
87542496	Vulnerable
87462920	Critically Endangered
87562108	Endangered
156210396	Least Concern
153509988	Least Concern
111460404	Least Concern
111459203	Least Concern
156286058	Near Threatened
156941306	Least Concern
35257	Data Deficient
156941203	Critically Endangered
156937896	Least Concern
156938510	Critically Endangered
156939691	Least Concern
156938296	Critically Endangered
156938049	Least Concern
156939814	Least Concern
156940432	Near Threatened
156938142	Least Concern
35258	Least Concern
156938544	Data Deficient
156972323	Least Concern
156940796	Near Threatened
31138	Endangered
156939266	Least Concern
35259	Endangered
31147	Endangered
156938350	Least Concern
156938897	Endangered
156979491	Vulnerable
157150127	Endangered
153933420	Endangered
153933437	Endangered
153947140	Endangered
153947173	Vulnerable
153947205	Endangered
153947223	Critically Endangered
153947255	Endangered
153947269	Data Deficient
153947363	Endangered
153947537	Endangered
153947561	Endangered
